ID,Stratum,landcover,alertstrata,Long,Lat,zone,x,y,pixel,line,centxUTM,centyUTM,MGRS,GlobalForestChangeYear(Hansen2013)
1196,25,6,5,-46.79440501,-13.71223156,23,305953.76,-1516621.379,3532,360554,305955,-1516635,23LLE,0
1197,23,6,3,21.90689096,69.9166758,34,534754.2382,7756839.412,11159,8106,534765,7756845,34WEC,0
1198,25,6,5,-54.07443589,-30.12288224,21,781876.8361,-3336015.376,19396,421200,781875,-3336015,21JYG,0
1199,24,6,4,37.03455079,-5.572469441,37,282279.2235,-616307.495,2743,320543,282285,-616305,37MBP,0
1200,23,6,3,103.4734136,52.19045402,48,395647.4003,5783319.828,6522,103890,395655,5783325,48UUC,18
1201,25,6,5,-40.04200393,-15.2658702,24,388111.0618,-1688000.671,6271,366266,388125,-1687995,24LUJ,0
1202,22,6,2,128.7956255,52.24095316,52,486045.0415,5787857.936,9535,80405,486045,5787855,52UDC,0
1203,23,6,3,156.6423527,55.84932029,57,352402.4943,6191823.213,5080,56939,352395,6191835,57VUC,0
1204,25,6,5,-62.10805945,-16.02203216,20,595422.9456,-1771577.466,13181,365720,595425,-1771575,20LNH,0
1205,25,6,5,-63.28275851,-22.35471333,20,470886.4838,-2472116.925,9030,389071,470895,-2472105,20KMA,10
1206,25,6,5,-51.69312371,-12.52043636,22,424693.3464,-1384202.302,7490,356140,424695,-1384215,22LDM,15
1207,25,6,5,126.0810491,72.62821201,52,402759.8885,8061371.125,6759,4621,402765,8061375,52XDF,0
1208,25,6,5,-47.5491729,-10.21196059,23,220718.1152,-1129949.766,691,347664,220725,-1129935,23LKJ,7
1209,24,6,4,53.22775201,54.8956706,39,642863.3825,6085454.518,14762,100485,642855,6085455,39UXA,0
1210,1,6,1,-45.83187719,-3.74002202,23,407625.4818,-413434.4418,6921,323781,407625,-413445,23MMR,0
1211,24,6,4,-53.79988275,-32.33598556,22,236459.8368,-3581124.064,1215,429370,236445,-3581115,22HBK,0
1212,22,6,2,-96.97057411,38.33062225,14,677383.8994,4244448.081,15913,161852,677385,4244445,14SPH,0
1213,1,6,1,23.87237004,69.9268713,34,609990.8607,7760308.289,13667,7991,610005,7760295,34WFC,0
1214,22,6,2,-80.20121899,-5.434346204,17,588490.3165,-600735.012,12950,330024,588495,-600735,17MNQ,0
1215,24,6,4,-79.06518106,-2.436357652,17,715144.6108,-269446.8183,17172,318981,715155,-269445,17MQT,0
1216,25,6,5,-49.0334822,-9.909315238,22,715621.106,-1096023.06,17188,346534,715635,-1096035,22LGQ,0
1217,23,6,3,90.39459315,54.44959688,46,331081.1398,6036671.555,4370,102111,331095,6036675,46UCF,0
1218,22,6,2,69.83916526,61.18006455,42,545128.9445,6783133.584,11504,77229,545115,6783135,42VWN,0
1219,22,6,2,-51.28761494,-16.23141959,22,469263.1847,-1794555.561,8976,369818,469275,-1794555,22LDH,0
1220,22,6,2,34.69320165,-17.42584172,36,679839.5124,-1927460.714,15995,327582,679845,-1927455,36KXF,0
1221,24,6,4,-79.60591281,-5.555291297,17,654418.3018,-614227.7772,15147,330474,654405,-614235,17MPP,0
1222,23,6,3,165.1952251,66.84398551,58,508566.7964,7414001.636,10286,16200,508575,7414005,58WEV,0
1223,22,6,2,175.743012,-39.7106362,60,392250.749,-4396396.687,6409,413214,392265,-4396395,60HUB,0
1224,22,6,2,130.2614822,50.39942743,52,589654.1577,5583802.921,12989,87207,589665,5583795,52UEA,0
1225,25,6,5,38.83456984,-6.316413875,37,481702.7469,-698184.7564,9390,323272,481695,-698175,37MDP,0
1226,23,6,3,12.4027237,64.66213603,32,662424.4255,7175162.037,15414,14161,662415,7175175,32WPS,0
1227,23,6,3,18.44798139,-10.37641185,34,220551.1109,-1148151.877,685,304939,220545,-1148145,34LBP,0
1228,22,6,2,-57.13607498,-33.87260818,21,487415.038,-3748039.501,9581,434934,487425,-3748035,21HVC,0
1229,23,6,3,18.10657519,59.4765899,34,336102.7503,6596688.583,4537,46778,336105,6596685,34VCM,0
1230,23,6,3,-51.79583534,-6.777809229,22,412055.4807,-749258.6475,7069,334975,412065,-749265,22MDT,0
1231,29,7,5,148.4241696,-29.77399622,55,637675.2692,-3294592.521,14589,396487,637665,-3294585,55JFH,0
1232,29,7,5,148.3096546,-30.17694657,55,626093.9357,-3339117.217,14203,397971,626085,-3339105,55JFG,0
1233,1,7,1,-71.58836069,12.29270441,19,218453.3889,1360275.311,615,264657,218445,1360275,19PBP,0
1234,26,7,2,94.90734463,48.20496654,46,641711.9433,5340840.653,14724,125305,641715,5340855,46UFU,0
1235,28,7,4,-105.8702303,34.25886926,13,419879.5865,3791202.025,7329,173626,419865,3791205,13SDU,0
1236,28,7,4,113.4743459,40.36414388,49,710093.8728,4471113.931,17003,144296,710085,4471125,49TGE,0
1237,29,7,5,38.56621167,-4.238039051,37,451860.869,-468452.6882,8396,315615,451875,-468465,37MDR,0
1238,1,7,1,-82.51733632,73.38183746,17,451568.2865,8143690.221,8386,38543,451575,8143695,17XMB,0
1239,29,7,5,-99.55359667,20.24610118,14,442180.7344,2238811.909,8073,228706,442185,2238825,14QMH,0
1240,26,7,2,77.01374678,50.89647423,43,641612.0878,5640244.054,14721,111991,641625,5640255,43UFS,0
1241,28,7,4,29.51691012,-23.31810368,35,757385.6433,-2580973.202,18580,386032,757395,-2580975,35KQQ,0
1242,26,7,2,133.1232405,-20.26993289,53,303991.1431,-2242464.969,3467,358082,304005,-2242455,53KLT,0
1243,26,7,2,137.3441647,-21.58949938,53,742706.5567,-2389219.013,18090,362974,742695,-2389215,53KQS,0
1244,28,7,4,125.8741418,-29.36114846,51,779023.778,-3251432.072,19301,385049,779025,-3251445,51JYH,0
1245,29,7,5,12.94153361,12.44034029,33,276243.5451,1376112.532,2542,254129,276255,1376115,33PTP,0
1246,26,7,2,45.02179736,-19.54706208,38,502286.5687,-2161360.612,10076,375379,502275,-2161365,38KND,0
1247,26,7,2,73.27997534,48.01128298,43,371723.8727,5318985.614,5724,122700,371715,5318985,43UCP,0
1248,29,7,5,148.7097165,-30.47974978,55,664111.1816,-3373189.68,15471,399107,664125,-3373185,55JFG,0
1249,27,7,3,-6.161295142,14.78836554,29,805589.5391,1636851.934,20186,248772,805575,1636845,29PRS,0
1250,27,7,3,-68.82792424,-29.21669479,19,516725.1045,-3232006.189,10558,417733,516735,-3232005,19JEH,0
1251,27,7,3,-1.809397368,41.67139817,30,599109.3818,4613977.673,13304,79534,599115,4613985,30TWM,0
1252,28,7,4,130.3021675,-17.24628704,52,638434.4958,-1907267.32,14615,336909,638445,-1907265,52KFG,0
1253,28,7,4,64.38909219,36.30831374,41,624710.1315,4019041.091,14157,169365,624705,4019055,41SPA,0
1254,27,7,3,55.19811581,49.55972334,40,369692.1595,5491240.306,5657,123626,369705,5491245,40UCV,0
1255,26,7,2,128.0432162,-23.16063407,52,402060.5795,-2561623.737,6736,358721,402075,-2561625,52KDV,0
1256,29,7,5,-104.72903,25.08003702,13,527325.831,2773837.57,10911,207538,527325,2773845,13REH,0
1257,26,7,2,132.2781238,-22.93018957,53,220841.1069,-2538376.559,695,367946,220845,-2538375,53KKQ,0
1258,29,7,5,38.37380978,-2.739940425,37,430398.4433,-302866.2406,7680,310095,430395,-302865,37MDT,0
1259,1,7,1,107.3882533,47.16443182,48,681006.6432,5226204.221,16034,122461,681015,5226195,48TXT,0
1260,27,7,3,95.95641497,74.08130925,46,590475.4076,8223354.569,13016,29222,590475,8223345,46XEH,0
1261,28,7,4,115.8858797,49.78222294,50,419794.9932,5515013.193,7327,99500,419805,5515005,50UMA,0
1262,26,7,2,-102.3327828,45.18694065,13,709532.4166,5007178.559,16985,133094,709545,5007165,13TGL,0
1263,27,7,3,-119.3306346,45.79843074,11,318880.7019,5074293.709,3963,124190,318885,5074305,11TLL,0
1264,28,7,4,25.07074531,-28.67542248,35,311487.3487,-3173549.376,3716,405784,311475,-3173535,35JLJ,0
1265,29,7,5,16.16028196,12.79233489,33,625934.1652,1414453.368,14198,252851,625935,1414455,33PXQ,0
1266,27,7,3,151.6633166,-25.72749093,56,365913.0895,-2846184.79,5531,381540,365925,-2846175,56JLS,0
1267,28,7,4,17.55360933,-22.56118042,33,762597.8311,-2497190.097,18753,383239,762585,-2497185,33KYR,0
1268,28,7,4,20.40745031,12.79618705,34,435690.0324,1414670.646,7857,219512,435705,1414665,34PDV,0
1269,28,7,4,17.05631155,-18.98202234,33,716486.6922,-2100102.26,17216,370003,716475,-2100105,33KYV,0
1270,26,7,2,123.4166673,-33.15999734,51,538853.0603,-3669101.767,11295,398971,538845,-3669105,51HWD,15
1271,27,7,3,-175.3111055,66.56341952,1,574950.8573,7383726.304,15833,20543,574965,7383735,01WEP,0
1272,26,7,2,116.8362995,-22.15835443,50,483121.5018,-2450363.836,9438,365012,483135,-2450355,50KMA,0
1273,29,7,5,34.30307872,2.611334862,36,644862.9925,288708.031,14829,253710,644865,288705,36NXH,0
1274,1,7,1,93.46616657,34.50149827,46,542795.0091,3817862,11427,176071,542805,3817875,46SED,0
1275,29,7,5,147.2531965,-31.3167859,55,524091.4314,-3464738.3,10803,402159,524085,-3464745,55JEF,0
1276,27,7,3,146.3277609,-21.34822083,55,430297.1286,-2360835.843,7677,365362,430305,-2360835,55KDS,0
1277,26,7,2,27.60403452,-31.52273808,35,557348.3266,-3487694.851,11912,416256,557355,-3487695,35JNF,0
1278,28,7,4,20.9288817,-19.08852038,34,492518.7716,-2110623.602,9751,337022,492525,-2110635,34KDD,0
1279,29,7,5,19.38606423,13.76749688,34,325515.4196,1522597.812,4184,215914,325515,1522605,34PCA,0
1280,28,7,4,114.277412,49.61119526,50,303322.847,5498963.467,3444,100035,303315,5498955,50ULV,0
1281,28,7,4,-101.5501337,23.20869375,14,239002.0808,2568912.37,1300,217703,238995,2568915,14QKL,0
1282,26,7,2,51.72558578,47.46552269,39,554681.9959,5257153.213,11823,128095,554685,5257155,39TWN,0
1283,29,7,5,-93.61797163,68.68451811,15,474931.2298,7619311.092,9165,52690,474945,7619325,15WVS,0
1284,28,7,4,51.79261265,50.02634893,39,556772.8651,5541861.246,11893,118605,556785,5541855,39UWR,0
1285,29,7,5,28.96574584,-27.00118496,35,695052.4501,-2988085.993,16502,399602,695055,-2988075,35JPL,0
1286,27,7,3,-10.88910335,14.55050095,29,296456.8035,1609453.616,3215,249685,296445,1609455,29PKS,0
1287,1,7,1,128.2921969,-25.69314969,52,428980.5689,-2841893.018,7633,368063,428985,-2841885,52JDS,0
1288,29,7,5,141.1455187,-18.21918154,54,515385.8567,-2014441.32,10513,350482,515385,-2014455,54KWE,0
1289,28,7,4,148.2830165,-28.42724963,55,625654.148,-3145202.283,14189,391508,625665,-3145215,55JFJ,0
1290,28,7,4,22.30763437,-21.04019124,34,635873.2895,-2327152.45,14529,344239,635865,-2327145,34KFB,0
1291,27,7,3,-7.660517566,31.44980619,29,627276.2681,3480229.826,14243,187326,627285,3480225,29RPQ,0
1292,28,7,4,-63.70220835,-42.65269703,20,442442.7292,-4722487.55,8082,464084,442455,-4722495,20GMT,0
1293,27,7,3,74.82540479,26.66611214,43,482626.6209,2949466.844,9421,201684,482625,2949465,43RDK,0
1294,29,7,5,-101.157148,21.85973263,14,277080.7344,2418864.43,2570,222705,277095,2418855,14QKK,0
1295,27,7,3,117.2180956,-26.22111815,50,521785.506,-2900189.971,10726,380006,521775,-2900175,50JNS,0
1296,27,7,3,45.16971224,6.878987586,38,518749.7051,760374.7231,10625,277988,518745,760365,38NNN,0
1297,28,7,4,125.1486798,-28.11550904,51,711065.614,-3111863.614,17036,380396,711075,-3111855,51JYJ,0
1298,29,7,5,147.9905936,-32.78388429,55,592763.999,-3627762.986,13092,407593,592755,-3627765,55HED,0
1299,27,7,3,-110.7053519,43.64313157,12,523764.2909,4832279.665,10792,132258,523755,4832265,12TWP,0
1300,29,7,5,141.3034113,-18.30992344,54,532063.4558,-2024501.49,11069,350817,532065,-2024505,54KWE,0
1301,26,7,2,37.41875202,38.49284158,37,362100.9092,4261683.664,5404,157943,362115,4261695,37SCC,0
1302,27,7,3,89.88354439,25.89485969,45,788910.7598,2867217.062,19631,207760,788925,2867205,45RYJ,0
1303,27,7,3,10.56572397,35.78027162,32,641511.0169,3960708.474,14717,121310,641505,3960705,32SPE,0
1304,26,7,2,-104.9164852,26.41516669,13,508328.3729,2921664.95,10278,202611,508335,2921655,13REK,0
1305,28,7,4,21.19769725,-21.15917732,34,520524.6088,-2339777.175,10684,344660,520515,-2339775,34KEB,0
1306,28,7,4,111.1465007,47.1893812,49,511098.3834,5226220.114,10370,119126,511095,5226225,49TEN,0
1307,26,7,2,133.5768369,-18.95258414,53,350157.6162,-2096185.505,5005,353206,350145,-2096175,53KLV,0
1308,28,7,4,-66.19900604,-30.3968607,19,769120.6988,-3366092.208,18971,422203,769125,-3366105,19JGG,0
1309,29,7,5,22.77425014,-20.06676725,34,685540.2887,-2219855.71,16185,340663,685545,-2219865,34KFC,0
1310,27,7,3,-107.6530822,47.9748609,13,302003.1282,5316912.606,3400,122769,301995,5316915,13UCP,0
1311,29,7,5,18.70399755,-22.98088727,34,264624.9543,-2543245.932,2154,351442,264615,-2543235,34KBV,0
1312,27,7,3,-104.531062,44.07210059,13,537551.1405,4879987.833,11252,137333,537555,4879995,13TEJ,0
1313,29,7,5,-102.2440679,20.55080543,13,787352.9789,2274862.623,19579,224171,787365,2274855,13QGC,0
1314,26,7,2,53.78863931,44.30508627,39,722430.0968,4909541.355,17415,139682,722445,4909545,39TYK,0
1315,29,7,5,16.22545084,-19.1240901,33,628890.4298,-2115009.462,14297,370500,628905,-2115015,33KXU,0
1316,28,7,4,53.21193407,49.26993253,39,660904.4522,5459817.776,15364,121340,660915,5459805,39UXQ,0
1317,28,7,4,45.88398013,-23.09452967,38,590530.9307,-2554258.184,13018,388475,590535,-2554245,38KNV,0
1318,27,7,3,-107.8793462,62.98350845,13,354107.5652,6987018.561,5137,67099,354105,6987015,13VCK,0
1319,26,7,2,-106.615074,46.5212268,13,376121.4039,5153229.106,5871,128225,376125,5153235,13TCM,0
1320,27,7,3,109.0186942,46.98689719,49,349335.3067,5205613.195,4978,119813,349335,5205615,49TCN,0
1321,28,7,4,-70.33589129,-15.24287402,19,356533.8208,-1685629.003,5218,366187,356535,-1685625,19LCD,0
1322,26,7,2,132.2465757,-17.81956229,53,208128.3426,-1972370.142,271,349079,208125,-1972365,53KKA,0
1323,28,7,4,-67.26441437,-34.37563282,19,659577.5492,-3805171.566,15319,436839,659565,-3805185,19HFC,0
1324,29,7,5,-104.7024323,25.43195941,13,529921.7224,2812812.76,10998,206239,529935,2812815,13REJ,0
1325,27,7,3,113.3457512,41.14793769,49,696846.9775,4557832.032,16562,141406,696855,4557825,49TFF,0
1326,27,7,3,-107.574655,46.15813128,13,301209.8112,5114839.712,3374,129505,301215,5114835,13TCM,0
1327,27,7,3,-70.15519417,-39.00728148,19,399978.5416,-4318219.317,6666,453940,399975,-4318215,19HDS,0
1328,29,7,5,18.59025109,-21.93103844,34,251090.327,-2427149.677,1703,347572,251085,-2427135,34KBA,0
1329,28,7,4,113.3154715,47.27356934,49,675130.7916,5238165.86,15838,118728,675135,5238165,49TFN,0
1330,28,7,4,131.876112,-16.25233034,52,807440.2245,-1799007.959,20248,333300,807435,-1798995,52LHH,0
1331,27,7,3,-150.0339412,63.34001202,5,648448.798,7026908.257,14948,32437,648435,7026915,05VPL,0
1332,28,7,4,-5.784772436,34.13378795,30,243198.4432,3780493.77,1440,107317,243195,3780495,30STC,0
1333,29,7,5,24.92964355,-23.64433745,35,288815.7529,-2616381.352,2961,387212,288825,-2616375,35KKP,0
1334,27,7,3,168.4763183,67.77036037,58,646701.6122,7521383.161,14890,12621,646695,7521375,58WFA,0
1335,26,7,2,129.5597441,-19.99398586,52,558555.1059,-2210913.583,11952,347031,558555,-2210925,52KEC,0
1336,28,7,4,20.21093143,-33.95181375,34,427089.234,-3757093.61,7570,391904,427095,-3757095,34HDH,0
1337,26,7,2,134.6264206,-20.34794074,53,461008.0121,-2250029.392,8700,358334,460995,-2250015,53KMT,0
1338,26,7,2,120.3196917,41.74087296,51,277115.5787,4624478.46,2571,122518,277125,4624485,51TTG,0
1339,1,7,1,39.46409674,14.50317845,37,550007.6803,1603427.232,11667,246552,550005,1603425,37PES,0
1340,28,7,4,115.3134291,45.4221263,50,368052.3465,5031228.517,5602,115626,368055,5031225,50TLR,0
1341,27,7,3,25.30339605,11.56337668,35,314992.2965,1278822.615,3833,257372,314985,1278825,35PLN,0
1342,27,7,3,-69.67675106,-37.32812013,19,440044.7087,-4131487.526,8002,447716,440055,-4131495,19HDU,0
1343,26,7,2,24.93331708,13.5148448,35,276313.553,1495014.699,2544,250166,276315,1495005,35PKR,0
1344,29,7,5,28.65425719,11.73522626,35,680277.9039,1297805.181,16009,256739,680265,1297815,35PPP,0
1345,29,7,5,-105.4343136,25.5419592,13,456367.4746,2825031.62,8546,205832,456375,2825025,13RDJ,0
1346,1,7,1,157.8293429,63.35156288,57,441419.8763,7025295.206,8047,29157,441405,7025295,57VVL,0
1347,28,7,4,12.98400436,13.57345197,33,281855.1853,1501454.004,2729,249951,281865,1501455,33PTR,0
1348,27,7,3,15.328507,12.19773621,33,535734.8761,1348440.719,11191,255051,535725,1348455,33PWP,0
1349,28,7,4,148.9412393,-26.19445707,55,693976.5465,-2898669.917,16466,383290,693975,-2898675,55JFM,0
1350,29,7,5,21.5364913,-24.5154847,34,554348.0744,-2711405.377,11812,357048,554355,-2711415,34JET,0
1351,26,7,2,-114.4870317,42.40904428,11,706785.9925,4698252.935,16893,136725,706785,4698255,11TQH,0
1352,29,7,5,147.7248643,-30.96033512,55,569229.4398,-3425431.376,12308,400849,569235,-3425445,55JEF,0
1353,28,7,4,36.65530774,14.29069218,37,247053.9562,1581153.882,1569,247294,247065,1581165,37PBR,0
1354,27,7,3,83.5390963,43.86141278,44,704045.7917,4859614.321,16802,138012,704055,4859625,44TQP,0
1355,27,7,3,76.89312589,60.80335044,43,603013.8482,6742369.786,13434,75254,603015,6742365,43VFH,0
1356,28,7,4,112.2002399,47.32180092,49,590699.0819,5241624.143,13023,118613,590685,5241615,49TEN,0
1357,29,7,5,170.9646342,66.26867754,59,498411.7721,7349858.58,9947,15004,498405,7349865,59WMP,0
1358,29,7,5,-52.79907625,-27.70263666,22,322610.4114,-3065557.595,4087,412185,322605,-3065565,22JCQ,0
1359,27,7,3,63.37054793,34.66578361,41,533950.1045,3836043.202,11132,175465,533955,3836055,41SNU,0
1360,29,7,5,25.59823682,-23.27512564,35,356628.0595,-2574669.735,5221,385822,356625,-2574675,35KLQ,0
1361,26,7,2,138.1632509,-27.66005102,54,220147.7487,-3062763.186,672,385426,220155,-3062775,54JTQ,0
1362,28,7,4,146.0886068,-25.51724933,55,408417.8975,-2822537.826,6947,380752,408405,-2822535,55JDM,0
1363,28,7,4,22.39919101,-23.09268464,34,643303.0727,-2554466.372,14777,351816,643305,-2554455,34KFV,0
1364,26,7,2,40.00089783,1.781291476,37,611327.098,196917.0941,13711,293436,611325,196905,37NFC,0
1365,28,7,4,23.54752013,-22.49093179,34,762103.9987,-2489397.878,18737,349647,762105,-2489385,34KGA,0
1366,28,7,4,25.71976777,-24.53011036,35,370318.0309,-2713520.75,5677,390450,370305,-2713515,35JLN,0
1367,27,7,3,-111.9804163,30.50824146,12,405924.4285,3375513.442,6864,180816,405915,3375525,12RVU,0
1368,26,7,2,39.67396471,0.51423419,37,574994.1385,56842.30283,12500,298105,574995,56835,37NEA,0
1369,28,7,4,7.721241262,36.19387146,32,385028.3513,4006209.69,6168,119793,385035,4006215,32SLF,0
1370,27,7,3,126.9414679,-17.25884231,52,281147.1379,-1909356.618,2705,336979,281145,-1909365,52KBG,0
1371,26,7,2,21.40888416,-33.80538705,34,537845.5812,-3740653.155,11262,391356,537855,-3740655,34HEH,0
1372,29,7,5,149.1650001,-30.20281238,55,708408.0284,-3343240.353,16947,398109,708405,-3343245,55JGG,0
1373,27,7,3,22.88698867,-28.055038,34,685457.9636,-3104735.905,16182,370159,685455,-3104745,34JFQ,0
1374,26,7,2,66.0172022,51.33832942,41,710151.1633,5691771.941,17005,113608,710145,5691765,41UQT,0
1375,29,7,5,-111.6775607,60.4806331,12,462757.2109,6705131.788,8759,69829,462765,6705135,12VVN,14
1376,29,7,5,123.4524275,44.37590335,51,536043.1835,4913724.5,11202,112877,536055,4913715,51TWK,0
1377,1,7,1,-107.7576613,36.22656818,13,252142.3163,4012605.267,1738,166246,252135,4012605,13SBA,0
1378,29,7,5,-6.71158274,15.52415063,29,745468.7158,1717613.24,18182,246080,745455,1717605,29PQT,0
1379,26,7,2,128.274893,-19.70744614,52,424009.2927,-2179269.985,7467,345976,424005,-2179275,52KDD,0
1380,26,7,2,-117.3363882,39.94522963,11,471263.0441,4421732.435,9042,145942,471255,4421745,11TME,0
1381,28,7,4,-67.87464505,-35.96106163,19,601477.4458,-3980214.896,13383,442673,601485,-3980205,19HFA,0
1382,28,7,4,32.05377315,13.63136201,36,397651.2815,1507156.578,6589,213095,397665,1507155,36PUA,0
1383,1,7,1,41.47744493,6.635513566,37,773926.8111,734141.1142,19131,275528,773925,734145,37NGH,0
1384,29,7,5,148.5736224,-32.33926141,55,648095.1607,-3579129.332,14937,405972,648105,-3579135,55HFE,0
1385,28,7,4,-64.80096796,59.46375716,20,397933.1111,6593075.316,6598,86898,397935,6593085,20VLM,0
1386,29,7,5,24.53072105,11.38388714,35,230524.1019,1259573.238,1018,258014,230535,1259565,35PKN,0
1387,26,7,2,145.8277816,-20.94255212,55,378119.806,-2316235.427,5937,363875,378105,-2316225,55KCS,0
1388,26,7,2,73.69230486,28.4561528,43,371963.5017,3148430.72,5732,195052,371955,3148425,43RCM,0
1389,27,7,3,75.21472921,25.31698236,43,521612.3722,2800064.821,10721,206664,521625,2800065,43REJ,0
1390,28,7,4,104.3981247,35.0688564,48,445123.5847,3880844.631,8171,167306,445125,3880845,48SVD,0
1391,27,7,3,146.2579625,-28.59149119,55,427442.1542,-3162952.572,7582,392099,427455,-3162945,55JDJ,0
1392,29,7,5,148.7715868,-28.47433651,55,673433.364,-3151027.48,15781,391702,673425,-3151035,55JFJ,0
1393,26,7,2,76.15560969,49.44841301,43,583761.9556,5477947.538,12792,117401,583755,5477955,43UEQ,0
1394,27,7,3,-109.9091348,31.46175934,12,603638.2812,3481293.275,13455,177290,603645,3481305,12RXV,0
1395,29,7,5,69.44099367,21.80877707,42,545580.8409,2411726.675,11520,222943,545595,2411715,42QWK,0
1396,28,7,4,-101.0772907,22.12875121,14,285740.5425,2448541.544,2858,221715,285735,2448555,14QKK,0
1397,26,7,2,138.6890676,-20.0485818,54,258288.1589,-2218529.09,1943,357284,258285,-2218515,54KTC,0
1398,27,7,3,129.8201623,67.66702576,52,534778.0002,7505971.642,11159,23134,534765,7505985,52WEA,0
1399,29,7,5,147.2707744,-31.39356184,55,525743.0364,-3473251.491,10858,402443,525735,-3473265,55JEF,0
1400,26,7,2,129.5863986,-28.25724522,52,557519.2453,-3125838.63,11917,377528,557505,-3125835,52JEP,0
1401,27,7,3,-104.2368468,35.87757115,13,568887.9849,3970638.322,12296,167645,568875,3970635,13SEV,0
1402,26,7,2,51.82557971,33.45109681,39,576728.4221,3701602.119,12558,179947,576735,3701595,39SWT,0
1403,26,7,2,41.64233175,4.880525977,37,793069.4978,540033.0953,19769,281998,793065,540045,37NGF,0
1404,28,7,4,135.6516415,-15.91538917,53,569750.6951,-1759685.005,12325,341990,569745,-1759695,53LNC,0
1405,28,7,4,23.78969135,12.72486868,34,802956.5329,1408335.821,20099,219723,802965,1408335,34PHV,0
1406,27,7,3,40.84532042,0.767394626,37,705355.3987,84864.51624,16845,297171,705345,84855,37NGA,0
1407,28,7,4,-68.96863681,-49.89788277,19,502252.4654,-5527277.414,10075,494242,502245,-5527275,19FEE,0
1408,26,7,2,3.252736725,34.54317386,31,523190.1108,3822413.69,10773,169254,523185,3822405,31SEU,0
1409,26,7,2,143.9353026,-34.45415107,54,769660.5317,-3816423.115,18989,410548,769665,-3816435,54HYG,0
1410,28,7,4,131.7588502,68.83149163,52,611150.473,7638068.928,13705,18731,611145,7638075,52WFB,0
1411,27,7,3,32.66935989,11.97569601,36,464003.4139,1323887.703,8800,219204,463995,1323885,36PVU,0
1412,29,7,5,30.33294236,12.38892675,36,209993.6593,1371009.903,333,217633,209985,1371015,36PTU,0
1413,26,7,2,60.85908528,47.13656423,41,337653.6832,5222563.886,4589,129248,337665,5222565,41TLN,0
1414,27,7,3,23.41516338,-19.49670553,34,753490.688,-2157572.171,18450,338587,753495,-2157585,34KGD,0
1415,27,7,3,-91.76199339,63.68556984,15,561230.2211,7062570.104,12041,71248,561225,7062585,15VWL,0
1416,29,7,5,148.3364693,-30.81767367,55,627835.1151,-3410159.783,14261,400339,627825,-3410145,55JFF,0
1417,29,7,5,13.78429,12.58560911,33,367942.4255,1391615.827,5598,253612,367935,1391625,33PUQ,0
1418,26,7,2,-155.8411592,19.96027621,5,202631.3045,2209603.805,88,193014,202635,2209605,05QKC,0
1419,26,7,2,64.21286638,48.67673918,41,589283.9433,5392231.167,12976,123592,589275,5392245,41UNQ,0
1420,29,7,5,-36.74592405,-8.870253871,24,747903.4469,-981260.0749,18264,342708,747915,-981255,24LYR,0
1421,27,7,3,-65.16549963,-22.73896018,20,277614.4657,-2516248.157,2587,390542,277605,-2516235,20KKV,0
1422,27,7,3,109.8345847,41.54096402,49,402791.7129,4599467.69,6760,140018,402795,4599465,49TDG,0
1423,26,7,2,-113.2570686,39.20863622,12,305121.516,4342356.742,3504,148588,305115,4342365,12SUJ,0
1424,28,7,4,75.85718334,24.19613459,43,587054.5647,2676208.559,12902,210793,587055,2676195,43QEG,0
1425,27,7,3,64.06947966,51.91159744,41,573563.8805,5751746.301,12452,111609,573555,5751735,41UNT,0
1426,1,7,1,116.9359899,47.91917092,50,495217.6833,5307318.454,9841,106423,495225,5307315,50UMU,0
1427,26,7,2,-115.5224,41.15628886,11,623976.2834,4557159.04,14133,141428,623985,4557165,11TPF,0
1428,29,7,5,-102.8932049,22.08417991,13,717371.9747,2443647.542,17246,218545,717375,2443635,13QGE,0
1429,26,7,2,50.18590043,9.192740152,39,410564.0617,1016262.615,7019,269458,410565,1016265,39PVL,0
1430,26,7,2,144.40341,-23.24101868,55,234309.2302,-2572577.636,1144,372420,234315,-2572575,55KBQ,0
1431,27,7,3,19.5134362,12.89961944,34,338714.0515,1426502.231,4624,219117,338715,1426515,34PCV,0
1432,26,7,2,-78.39900141,-8.625772098,17,786268.4243,-954454.0281,19542,341815,786255,-954465,17LQL,0
1433,26,7,2,128.4947785,-21.73044487,52,447752.1348,-2403076.76,8259,353436,447765,-2403075,52KDB,0
1434,29,7,5,12.98015431,12.84194378,33,280786.2019,1420516.062,2693,252649,280785,1420515,33PTQ,0
1435,29,7,5,26.22359205,-23.48323919,35,420716.9192,-2597229.906,7357,386574,420705,-2597235,35KMQ,0
1436,27,7,3,-174.427056,65.44058464,1,619303.1624,7259995.261,17311,24668,619305,7259985,01WFN,0
1437,26,7,2,118.7913291,-21.81302589,50,685165.8937,-2413207.582,16172,363774,685155,-2413215,50KPA,0
1438,27,7,3,29.38103295,-20.79108589,35,747854.3515,-2300855.617,18262,376695,747855,-2300865,35KQT,0
1439,29,7,5,78.82451631,49.03018855,44,340981.1387,5433091.672,4700,118896,340995,5433105,44ULV,0
1440,29,7,5,31.05190072,12.6482163,36,288414.7679,1399021.654,2947,216699,288405,1399035,36PTV,0
1441,37,9,5,114.250476,38.31133051,50,259601.7009,4243936.12,1987,141869,259605,4243935,50SKH,0
