ID,Stratum,Long,Lat,VEG-DIST-STATUS,VEG-ANOM-MAX,VEG-IND-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-DUR,VEG-DIST-COUNT,GEN-DIST-STATUS,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-DUR,GEN-DIST-COUNT
155,3,120.4092088,16.05822403,0,0,0,NA,0,0,200,76,0,0,1095,0,0,0,NA,0,0,0,0,1095
156,2,-105.0158957,42.06569633,0,0,0,NA,0,0,200,87,0,0,1091,0,0,0,NA,0,0,0,0,1091
157,4,69.0524157,39.8456587,0,0,0,NA,0,0,200,83,0,0,1091,0,0,0,NA,0,0,0,0,1091
158,4,-97.88594026,28.19350658,7,26,1568,20230824,9,31,44,18,1,0,1094,0,0,0,NA,0,0,0,0,1094
159,5,94.2062048,27.85961002,8,57,6409,20230103,16,106,74,17,2,0,1088,7,43,685,20230103,5,21,1,0,1088
160,4,127.3426804,-17.95489269,0,0,0,NA,0,0,200,66,0,0,1090,0,0,0,NA,0,0,0,0,1090
161,5,-70.72377991,46.56545076,8,55,4536,20230428,12,96,90,35,1,0,1042,0,0,0,NA,0,0,0,0,1089
162,5,18.98871518,53.45146582,8,67,17955,20230301,21,103,82,15,2,0,1035,7,33,3991,20230422,13,44,1,0,1065
163,5,2.081449281,41.59192757,6,51,4674,20231122,11,33,71,20,2,0,1088,0,0,0,NA,0,0,0,0,1088
164,2,100.5363538,25.43892911,0,0,0,NA,0,0,200,37,0,0,1094,0,0,0,NA,0,0,0,0,1094
165,4,-91.55487672,16.43581679,0,0,0,NA,0,0,200,99,0,0,1095,0,0,0,NA,0,0,0,0,1095
166,3,-84.32350529,34.03371071,0,0,0,NA,0,0,200,86,0,0,1079,0,0,0,NA,0,0,0,0,1079
167,3,30.49545438,31.13062739,0,0,0,NA,0,0,200,35,0,0,1086,0,0,0,NA,0,0,0,0,1086
168,5,111.5734517,29.8143233,8,53,4630,20230106,10,67,66,13,2,0,1089,0,0,0,NA,0,0,0,0,1089
169,3,79.99485221,14.48844752,0,0,0,NA,0,0,200,64,0,0,1095,0,0,0,NA,0,0,0,0,1095
170,2,31.67098591,40.0888745,0,0,0,NA,0,0,200,75,0,0,1089,0,0,0,NA,0,0,0,0,1089
171,5,-57.56311265,-15.58151244,8,77,580,20230106,4,56,98,21,1,0,1091,0,0,0,NA,0,0,0,0,1091
172,1,71.5597026,32.94685073,0,0,0,NA,0,0,200,33,0,0,1095,0,0,0,NA,0,0,0,0,1095
173,4,80.82058524,6.192951193,0,0,0,NA,0,0,200,97,0,0,1088,0,0,0,NA,0,0,0,0,1088
174,3,115.3030441,36.69285748,0,0,0,NA,0,0,200,100,0,0,1072,0,0,0,NA,0,0,0,0,1082
175,5,10.86923954,49.42057297,0,0,0,NA,0,0,200,100,0,0,1004,7,21,419,20230302,5,69,1,0,1092
176,2,128.8922737,36.9019236,0,0,0,NA,0,0,200,99,0,0,1091,0,0,0,NA,0,0,0,0,1091
177,2,-97.79072054,32.74172216,0,0,0,NA,0,0,200,24,0,0,1094,8,72,732,20230412,4,13,2,0,1094
178,5,136.0630764,35.13911604,8,81,1645,20230717,5,49,84,3,1,0,1090,0,0,0,NA,0,0,0,0,1083
179,3,111.0804636,-6.771743475,0,0,0,NA,0,0,200,97,0,0,1094,0,0,0,NA,0,0,0,0,1093
180,4,-90.749059,33.79918184,0,0,0,NA,0,0,200,100,0,0,1090,0,0,0,NA,0,0,0,0,1090
181,5,-81.68560526,41.27178349,0,0,0,NA,0,0,200,93,0,0,1079,0,0,0,NA,0,0,0,0,1059
182,5,115.160325,23.62386465,6,54,2248,20230307,8,296,79,25,1,0,1091,0,0,0,NA,0,0,0,0,1091
183,5,87.65134097,24.00113739,0,0,0,NA,0,0,200,99,0,0,1094,0,0,0,NA,0,0,0,0,1094
184,3,99.53189543,12.61072613,0,0,0,NA,0,0,200,99,0,0,1094,0,0,0,NA,0,0,0,0,1094
185,2,120.2065159,30.5330836,0,0,0,NA,0,0,200,91,0,0,1088,0,0,0,NA,0,0,0,0,1088
186,5,100.9974348,16.57558219,6,64,3483,20231126,9,33,73,9,1,0,1092,7,34,954,20231207,6,16,1,0,1092
187,2,140.9358331,37.67480701,0,0,0,NA,0,0,200,98,0,0,1094,8,70,3740,20230206,11,44,2,0,1094
188,5,-98.04377369,27.16971131,7,20,1134,20230804,9,26,68,48,1,0,1091,0,0,0,NA,0,0,0,0,1091
189,5,35.41322983,0.907382533,8,53,1182,20230630,6,38,86,33,1,0,1086,7,28,785,20230710,7,46,1,0,1086
190,5,-4.60246877,48.47819649,8,51,414,20230718,3,50,99,48,1,0,1073,0,0,0,NA,0,0,0,0,1092
191,4,21.84524613,51.66441291,0,0,0,NA,0,0,200,80,0,0,1041,0,0,0,NA,0,0,0,0,1089
192,5,25.307219,57.80082145,0,0,0,NA,0,0,200,88,0,0,1011,0,0,0,NA,0,0,0,0,1048
193,5,-2.222039976,51.6813816,0,0,0,NA,0,0,200,95,0,0,1064,0,0,0,NA,0,0,0,0,1064
194,4,151.2977801,-31.79126736,7,45,8160,20230921,16,58,58,13,2,0,1091,0,0,0,NA,0,0,0,0,1095
